Purchase ID,User ID,Product ID,Purchase Timestamp,Rating
98596560,281,417281,2023-03-18 06:09:59,4.68
998,282,871989,2023-02-09 01:30:19,1.05
93564560,282,10,2023-04-18 21:12:37,1.39
6720704,282,57123448,2023-02-05 00:50:28,2.68
35692,282,871989,2023-07-28 17:45:59,1.52
99979195,282,91298318,2023-02-06 20:08:41,1.41
301,282,4636603,2023-03-05 14:09:06,1.01
193191738,282,69,2023-01-03 05:55:40,3.53
216504341,283,458806286,2023-03-25 00:19:01,1.05
87551119,283,72440,2023-07-26 09:04:30,3.07
303746869,283,77150,2023-05-28 01:31:23,1.6
72356,284,2,2023-03-21 01:29:44,4.23
12710436,284,21752050,2023-07-10 04:36:57,1.95
27176,284,77150,2023-08-15 13:49:23,3.65
3884,285,740863419,2023-08-10 16:13:52,1.83
872416,286,66910118,2023-01-13 09:08:13,1.98
929,286,36732061,2023-07-20 19:01:10,2.71
922,286,281,2023-01-05 06:05:22,4.62
72179,286,496452,2023-06-02 06:27:52,2.88
80230418,286,62,2023-01-05 05:32:36,3.13
76,286,57123448,2023-04-25 09:40:54,1.76
89306784,286,77150,2023-06-22 00:29:22,4.84
28650,286,7002,2023-07-24 20:51:52,4.05
524797,286,60,2023-01-17 05:14:49,2.52
460965,286,111961,2023-05-30 04:00:12,3.66
98024,286,63414366,2023-07-21 17:19:39,4.44
53247,286,77150,2023-06-07 11:29:58,2.08
842063565,286,2,2023-01-27 06:06:11,1.54
60483,286,62,2023-07-19 22:18:54,1.54
487,287,21752050,2023-08-01 10:28:15,3.57
762714,287,3962017,2023-01-11 21:13:45,4.55
9254250,287,39409477,2023-07-16 13:44:09,5.0
13904,287,75,2023-06-17 16:23:09,3.13
8359578,288,458806286,2023-02-26 05:41:51,1.34
133454977,288,10,2023-01-10 19:49:03,2.82
6826363,288,8399,2023-08-16 09:49:43,1.99
495032,288,6640,2023-07-23 07:52:13,4.11
3113580,288,417281,2023-06-16 16:08:41,3.02
8835975,288,35712313,2023-04-28 13:29:20,4.25
425,288,8399,2023-07-21 03:26:17,3.0
75363583,288,707819,2023-02-22 09:15:23,4.22
496,289,91298318,2023-06-10 06:36:39,2.85
9029,289,417281,2023-08-13 11:39:36,1.31
32346648,289,871989,2023-06-27 06:04:48,2.35
363322357,289,0,2023-07-13 06:51:49,4.19
497154,289,57123448,2023-05-04 15:42:13,2.32
211735481,289,77150,2023-01-13 16:17:50,1.82
940,289,91298318,2023-02-24 04:33:05,2.77
112151478,289,4976523,2023-06-26 18:38:29,1.74
136,289,10,2023-03-22 09:19:13,2.51
2242279,289,2,2023-06-03 16:54:43,1.91
76159748,289,57123448,2023-07-13 00:16:21,1.27
82399045,289,0,2023-07-21 09:51:12,3.48
58520315,289,417281,2023-06-26 23:15:47,2.22
6115575,289,806795166,2023-05-21 08:36:18,2.78
429458483,290,10,2023-03-29 14:19:35,4.93
977733,290,6640,2023-05-08 08:53:46,4.42
562084,290,458806286,2023-05-22 23:13:30,1.15
776,290,417281,2023-02-06 00:37:55,3.63
8348418,290,516304687,2023-05-18 18:20:15,4.31
9545563,291,1074,2023-05-08 03:44:50,1.56
12408335,291,5147644,2023-04-27 18:04:29,2.04
130661233,291,36732061,2023-04-30 09:46:40,2.4
99543274,291,4976523,2023-08-08 22:42:43,4.4
19795,291,65,2023-05-29 18:59:23,1.17
601943,291,281,2023-04-13 07:51:29,2.61
35916278,291,6821,2023-01-23 13:36:42,1.06
8706,291,37337808,2023-07-05 17:05:12,1.91
5840,291,57123448,2023-05-06 16:23:06,4.13
84834,291,36732061,2023-01-27 07:30:13,4.55
575237,291,9799,2023-04-08 10:36:57,1.77
52438,291,281,2023-02-13 17:07:27,4.32
83822,292,72440,2023-08-17 07:05:52,2.37
2430,292,415,2023-02-21 17:35:23,3.28
856,293,9197,2023-08-06 06:01:46,1.97
895594,293,72440,2023-01-18 18:51:07,2.37
973,293,111961,2023-01-07 00:25:40,1.19
139002,293,806795166,2023-07-18 02:09:34,3.63
70192,293,23030,2023-06-29 09:40:07,1.75
310003990,293,69,2023-05-28 23:35:59,3.69
34311679,293,740863419,2023-01-31 19:38:15,1.85
315956,293,19289886,2023-06-21 13:02:41,2.11
5727,293,21752050,2023-06-29 06:19:08,3.13
188610,293,9245203,2023-08-16 10:22:59,3.79
464,294,75,2023-07-17 06:05:55,2.26
174175,294,24522662,2023-01-15 04:34:19,2.18
921,294,9985,2023-04-17 06:26:20,1.2
248335,294,5,2023-02-22 21:51:32,4.89
596,294,24522662,2023-03-07 09:14:06,1.37
2861457,294,12867543,2023-01-16 11:12:39,2.36
3340,294,9886250,2023-06-05 08:56:37,4.77
12599730,294,3,2023-01-10 05:46:00,2.5
802561050,294,9886250,2023-03-12 09:15:43,3.05
552,294,10,2023-07-24 09:40:29,3.75
1867,294,75,2023-03-02 03:26:43,3.82
880252,294,6802,2023-07-05 21:32:49,3.11
77899989,294,77150,2023-04-08 01:03:57,3.39
308,294,4,2023-07-23 19:44:57,4.56
7919,295,216668,2023-01-13 06:07:23,1.98
2851,295,186936,2023-06-25 05:47:48,2.05
47186,295,44,2023-08-12 02:11:46,4.49
5975951,295,458806286,2023-04-15 04:25:43,1.39
17789,295,78,2023-05-23 04:17:56,3.42
24264,295,4,2023-07-22 01:33:59,4.46
3577,295,42051164,2023-03-25 09:08:41,1.96
538,295,44,2023-01-19 16:54:10,1.19
150,295,42051164,2023-02-06 02:33:17,4.75
145141000,296,91298318,2023-02-01 04:35:44,1.88
353792,297,7371222,2023-02-23 18:57:20,2.59
4691920,297,2,2023-07-21 14:28:06,1.72
5142,297,2709352,2023-05-13 05:19:05,2.76
15423,297,7371222,2023-04-27 23:39:33,1.06
681357,297,0,2023-07-19 20:48:38,4.92
752,297,66910118,2023-05-08 01:38:28,3.1
893391,298,496452,2023-01-27 08:57:28,3.04
27977,298,72440,2023-06-04 09:28:33,3.82
945737,298,281,2023-04-13 03:03:18,1.64
67775665,298,16,2023-05-15 05:29:59,4.97
16761390,299,57123448,2023-05-05 02:09:28,3.47
947188,299,4976523,2023-06-22 01:43:14,2.36
928119,299,65,2023-04-14 23:29:28,1.33
54748,299,231,2023-04-01 00:47:02,2.1
139066795,299,62,2023-07-30 19:21:33,4.59
5265721,299,75,2023-04-15 18:59:39,1.97
45589302,299,77150,2023-02-28 13:21:40,2.32
6063786,299,496452,2023-06-03 13:10:58,4.02
37843,300,516304687,2023-06-21 16:50:39,3.4
963032847,300,458806286,2023-02-05 02:29:40,4.22
398365,300,6251,2023-02-17 23:41:00,3.23
2576665,300,458806286,2023-02-03 23:12:06,3.3
59298,300,184290581,2023-06-14 11:37:13,2.65
18553293,300,3962017,2023-04-19 04:21:08,1.13
34001,300,417281,2023-04-16 01:19:23,1.89
1413,300,7371222,2023-05-03 23:41:31,3.53
228143,300,37337808,2023-08-14 22:51:34,3.64
33684,300,152,2023-03-23 05:16:55,3.24
93834,300,516304687,2023-01-14 19:42:14,3.03
325475,300,35712313,2023-01-31 20:36:55,1.73
77202,300,9245203,2023-04-06 10:12:05,2.33
862118605,300,4636603,2023-01-20 20:36:03,3.16
5191846,300,458806286,2023-05-30 23:14:57,2.84
606191,300,417281,2023-06-24 01:55:39,3.51
5102465,300,516304687,2023-06-12 19:46:45,3.98
380857,301,19289886,2023-04-10 15:29:13,1.83
754738394,301,10,2023-06-22 15:54:18,1.17
682118,301,806795166,2023-08-12 00:48:20,3.63
6930846,301,9197,2023-03-12 15:28:49,2.24
224102,301,19289886,2023-01-01 23:01:40,1.63
90160,301,8622459,2023-02-02 00:15:55,4.33
713820,302,1577,2023-05-26 16:58:25,4.41
266,302,66910118,2023-07-28 02:07:18,1.86
460960,302,1585832,2023-04-05 02:10:57,1.28
10994623,303,1,2023-04-23 03:18:54,2.21
9107097,303,16,2023-05-02 07:38:35,3.68
52020,303,874769783,2023-05-10 23:09:09,4.86
448963,304,496452,2023-06-30 08:04:33,4.04
78812,304,152,2023-05-03 02:21:28,4.74
32807305,304,51914,2023-07-06 11:49:35,2.86
2316,304,281,2023-05-21 09:01:54,2.84
65446845,304,7002,2023-06-07 08:21:37,1.26
8681776,304,37337808,2023-08-17 17:51:31,2.8
36490221,304,63414366,2023-06-07 22:14:59,2.09
1038,304,1088042,2023-05-24 23:24:38,2.83
52455779,304,37337808,2023-02-09 00:33:23,4.39
221,305,1074,2023-06-24 10:43:09,2.5
3109967,305,111961,2023-03-27 11:41:04,1.07
5446,305,1585832,2023-07-28 07:47:16,3.03
1115,305,322,2023-05-25 10:22:53,3.38
68941164,305,329472,2023-02-24 16:46:21,3.31
51887,305,21752050,2023-04-22 02:15:31,3.72
88743037,305,1074,2023-06-03 04:15:37,3.05
20170598,306,4976523,2023-03-05 08:05:35,1.51
432005,306,44,2023-01-26 23:56:20,1.9
1796,307,66910118,2023-06-23 15:30:48,2.42
821,307,6802,2023-04-10 12:03:57,3.32
8338694,308,707819,2023-01-22 09:43:20,2.1
27060,308,8399,2023-07-17 23:42:35,4.76
194070628,308,186936,2023-03-21 02:14:59,1.39
737,308,37337808,2023-02-11 12:40:29,1.44
2734,308,51914,2023-01-17 09:48:30,4.02
18572126,308,231,2023-04-18 13:33:10,3.85
363144,308,37337808,2023-03-27 07:12:27,1.94
169477,308,417281,2023-07-07 21:42:52,2.24
25806237,308,496452,2023-03-03 06:01:36,1.72
6641,308,60,2023-06-08 14:44:05,2.47
480,308,4336456,2023-01-06 05:18:02,4.39
91164437,309,496452,2023-05-01 04:42:06,4.61
170036169,309,8360050,2023-04-27 00:54:50,4.61
1845,309,4336456,2023-06-06 15:51:35,1.33
26687718,309,216668,2023-02-16 05:27:08,1.37
59614170,309,1088042,2023-04-27 02:27:27,2.31
9104,309,3016004,2023-05-21 11:24:01,1.81
293,309,36732061,2023-08-04 16:40:56,3.44
135,309,1074,2023-01-31 16:58:48,2.27
686109233,309,5147644,2023-03-20 20:44:50,1.48
71337,309,5147644,2023-04-13 07:59:01,2.83
4367016,309,37337808,2023-03-17 23:34:52,4.51
9613234,310,91298318,2023-06-21 15:52:43,1.43
6478649,310,322,2023-05-30 22:21:24,4.0
6955,310,35712313,2023-05-01 05:25:12,1.11
6963737,310,37337808,2023-03-15 17:53:17,2.73
2549,310,7002,2023-05-05 09:44:19,4.04
7595439,310,2,2023-02-17 23:37:47,2.8
33440,310,77150,2023-03-28 07:28:17,2.67
93772,310,8399,2023-04-18 23:42:56,2.86
581766053,310,35712313,2023-06-07 08:53:10,2.17
9928,310,496452,2023-05-12 13:46:40,3.64
9447689,310,231,2023-05-11 12:59:35,1.21
442437673,310,0,2023-07-09 14:21:01,3.81
717761,310,496452,2023-04-13 19:28:18,3.82
9451008,310,322,2023-03-23 06:03:25,1.5
9600858,310,65,2023-01-12 05:53:01,4.22
94305,310,35712313,2023-03-07 20:13:34,4.23
76250,311,37337808,2023-03-12 01:05:21,3.39
903801,311,8622459,2023-02-15 10:17:32,2.55
448,311,516304687,2023-05-20 04:33:27,2.24
14223194,311,4636603,2023-03-13 05:31:29,1.41
96705251,311,35712313,2023-08-08 23:20:26,2.64
1602,311,4636603,2023-08-15 07:43:47,4.37
120253883,311,63414366,2023-02-05 01:38:28,2.9
2673,311,496452,2023-05-13 10:02:58,1.74
81693359,311,10,2023-04-14 22:37:32,4.39
8652046,311,1074,2023-02-21 02:14:14,1.31
404,311,60,2023-03-19 04:59:23,4.48
8078228,312,516304687,2023-04-09 18:48:10,2.46
961,312,6640,2023-03-12 20:44:19,2.11
170,312,4636603,2023-02-01 05:49:42,2.6
6303025,312,35712313,2023-02-16 16:59:35,2.35
636239,313,19289886,2023-08-15 02:57:32,3.36
278990389,313,19289886,2023-06-09 17:15:58,4.4
459,314,72440,2023-06-25 01:38:26,3.57
70605526,314,186936,2023-07-23 03:34:35,2.78
337889100,314,415,2023-06-07 03:20:38,4.6
8171,314,970,2023-07-24 04:35:54,4.57
537988,314,329472,2023-05-26 01:51:12,4.91
438749804,314,8360050,2023-07-20 16:06:18,1.57
13089086,314,53736816,2023-02-11 01:36:11,1.94
548288,314,6802,2023-03-17 00:25:47,2.91
85907,314,19289886,2023-07-07 13:03:41,3.74
664,314,2709352,2023-06-21 13:55:34,4.3
3580718,314,3016004,2023-05-24 10:18:12,2.13
907267546,314,6802,2023-03-16 07:56:56,2.39
66404807,314,9799,2023-03-03 03:33:05,2.27
40589,314,72440,2023-06-17 15:57:12,1.81
91099,314,329472,2023-07-31 21:00:42,4.84
841,315,3962017,2023-03-04 01:57:06,3.12
79559,315,44,2023-05-06 10:23:44,3.64
2371628,315,543036164,2023-01-06 05:33:00,2.49
836460877,315,78,2023-05-04 14:17:14,3.26
9889578,315,9886250,2023-05-12 06:09:43,1.42
1207,316,62,2023-05-24 08:11:13,3.18
1505179,316,91298318,2023-04-07 20:19:18,1.12
93138780,316,77150,2023-05-21 16:18:56,4.89
317319,316,0,2023-05-16 20:44:17,2.04
4240790,316,4976523,2023-07-19 05:07:13,2.47
8799377,316,62,2023-06-16 07:05:00,4.48
919659549,316,62,2023-04-05 18:57:00,3.69
162,316,75,2023-08-03 09:24:24,3.03
469442738,317,8360050,2023-06-19 09:24:47,4.08
824940,317,8360050,2023-08-18 23:52:39,3.78
69734,317,39409477,2023-04-02 21:03:16,4.2
44988,317,9985,2023-04-15 05:03:49,4.16
66013748,317,9799,2023-05-22 03:58:03,3.6
7960829,317,6,2023-07-30 16:32:12,4.01
259125,317,9799,2023-05-09 07:19:50,3.19
4034608,317,178366,2023-03-05 20:31:40,2.32
174643,317,874769783,2023-05-07 03:55:12,2.27
856160,317,44,2023-07-25 10:29:22,1.03
33637,317,44,2023-02-14 09:05:05,3.41
8873,317,3962017,2023-05-08 11:46:27,4.61
15397189,317,874769783,2023-07-04 16:23:24,1.12
330678,317,9799,2023-03-20 02:10:52,3.97
2308,317,152,2023-02-18 13:00:30,2.55
812,318,36732061,2023-04-26 04:12:42,1.68
195685184,318,322,2023-04-01 01:19:50,1.83
2047,319,63414366,2023-01-03 00:53:07,3.57
93814194,319,2317678,2023-06-18 22:10:42,2.82
6213,319,417281,2023-01-05 11:58:25,3.36
628018,319,66834336,2023-08-12 20:45:26,4.63
5619896,319,7002,2023-04-30 08:33:44,1.02
332,319,12867543,2023-08-16 15:16:35,4.09
6535545,319,62,2023-04-23 12:46:39,1.52
301909,319,6,2023-03-08 06:46:22,1.11
587,319,9799,2023-03-31 03:56:29,3.23
75818999,319,44,2023-03-07 19:43:10,4.7
57984,319,62,2023-03-28 08:27:15,3.82
260116,320,37337808,2023-01-01 03:43:37,1.32
17606,320,24522662,2023-08-20 14:03:35,3.59
295588,320,186936,2023-04-20 14:01:02,4.15
168706576,320,78,2023-06-24 02:04:22,1.66
4052244,321,51914,2023-08-02 16:49:36,1.14
4782108,321,0,2023-04-01 04:53:15,2.87
2063192,321,63414366,2023-08-06 06:56:19,3.77
11995143,321,3962017,2023-05-30 08:16:09,1.88
45564693,321,57123448,2023-01-18 00:28:28,2.06
1118383,321,2,2023-05-12 14:51:44,1.16
54959,321,4976523,2023-01-23 19:36:16,4.49
738069197,321,19289886,2023-07-21 13:15:09,1.62
9062038,321,516304687,2023-07-11 10:20:17,1.96
277986,321,322,2023-01-10 18:53:58,4.6
853734,322,231,2023-05-04 04:29:52,2.61
908039218,322,329472,2023-04-05 07:03:49,2.87
46311,322,496452,2023-02-21 17:09:46,1.21
2114126,322,1585832,2023-05-09 06:06:22,2.81
76970,322,184290581,2023-01-26 04:05:18,4.35
97967054,322,2709352,2023-01-15 18:50:01,1.99
8627,322,415,2023-03-04 01:45:19,1.88
876146231,322,66910118,2023-05-01 12:23:15,4.79
525430380,323,281,2023-01-10 23:43:51,1.26
873971,323,1074,2023-08-17 18:10:58,2.96
664345360,323,1088042,2023-08-11 10:02:52,4.29
1020809,323,1088042,2023-07-12 22:26:18,1.31
9784322,323,184290581,2023-07-18 12:21:39,4.01
1042067,323,3016004,2023-03-21 23:46:18,2.98
5291,323,231,2023-08-04 03:45:21,4.15
581630,323,1088042,2023-06-04 06:24:16,4.94
57111,323,216668,2023-01-29 06:04:34,4.74
30858,323,62,2023-02-19 11:54:41,1.03
927,323,23030,2023-03-13 20:27:53,1.1
312500,323,51914,2023-02-05 05:29:14,4.24
966062,323,7002,2023-06-26 17:30:30,3.15
585,324,7002,2023-05-06 19:45:00,3.34
53489197,324,60,2023-06-23 14:11:19,3.14
2502912,324,281,2023-02-01 04:36:23,4.96
5596,324,60,2023-07-30 05:58:17,1.85
886,324,7371222,2023-02-10 10:27:59,2.92
331092,324,178366,2023-03-03 05:58:21,1.31
480678,325,16,2023-04-14 19:29:38,4.83
34187,325,9197,2023-06-01 07:07:19,1.1
48192606,325,69,2023-07-01 01:55:40,4.72
156807643,326,9272,2023-04-23 18:44:01,4.43
9686980,326,7371222,2023-07-07 22:41:47,4.12
51039519,326,231,2023-04-14 10:17:57,3.96
1323,326,6,2023-02-20 22:13:54,1.3
67204,326,9197,2023-07-02 00:22:31,1.68
8916113,326,53736816,2023-08-12 05:33:47,1.18
3890220,326,415,2023-01-21 22:35:31,2.94
380950,326,1,2023-05-03 20:02:01,1.54
219239787,326,1,2023-02-04 10:38:43,4.03
949495,326,496452,2023-07-31 13:10:38,1.61
604736300,326,10,2023-06-04 08:54:25,4.38
127305,326,9799,2023-08-16 08:53:21,4.83
27712936,327,2,2023-05-09 02:16:13,3.72
32597,327,415,2023-08-17 23:54:01,3.53
670458186,327,77150,2023-05-02 08:11:53,2.56
2080,327,415,2023-05-07 17:40:44,2.83
20353,328,72440,2023-01-30 22:25:22,1.19
17463392,328,216668,2023-08-19 17:49:27,4.44
4508520,328,8399,2023-05-30 21:54:48,2.39
80074,328,970,2023-02-10 07:00:27,1.93
85028,328,186936,2023-07-21 01:25:23,4.97
2553,329,6640,2023-06-07 00:19:19,1.02
54378372,329,458806286,2023-07-16 05:37:26,2.95
5874,330,91298318,2023-06-26 03:43:38,1.31
68724,330,77150,2023-06-07 23:29:45,3.57
40312,330,12867543,2023-05-15 21:42:27,4.83
842534,331,66834336,2023-03-24 01:40:55,4.46
8578782,331,8399,2023-02-04 20:25:25,1.79
91774,331,3962017,2023-02-22 03:41:47,2.96
1651,331,10,2023-05-30 13:37:54,4.8
92751024,331,62,2023-05-20 00:54:22,1.14
619645753,332,516304687,2023-01-27 19:48:58,3.37
29,332,322,2023-04-15 19:24:36,1.81
9975,332,51914,2023-03-12 05:35:33,2.23
759054724,332,458806286,2023-07-10 09:51:19,1.46
310798,333,3016004,2023-03-30 19:50:06,3.93
628,333,281,2023-06-17 23:22:12,3.88
9759809,333,36732061,2023-03-19 01:08:11,3.1
3127,333,231,2023-04-02 14:34:57,4.38
1494,334,3016004,2023-07-18 00:43:45,3.74
4110,334,10,2023-08-17 04:04:40,3.01
8369874,334,8622459,2023-06-23 00:08:24,1.35
247044139,334,9245203,2023-01-30 16:39:58,1.78
894370,334,6821,2023-03-27 02:41:08,4.63
6777701,334,415,2023-01-26 13:41:33,2.6
544127,334,36732061,2023-06-15 17:33:12,3.41
533409,334,231,2023-03-05 01:58:17,1.04
86782770,334,2709352,2023-06-06 10:17:02,1.71
562776,334,1585832,2023-01-29 00:26:04,1.36
15458697,334,23030,2023-01-07 04:56:16,2.95
8618792,335,10,2023-07-28 00:34:50,3.2
205969,335,39409477,2023-08-16 14:05:42,4.69
244,335,516304687,2023-05-06 07:37:52,3.62
46471,336,707819,2023-06-10 06:48:45,3.67
85701266,336,1088042,2023-07-18 16:12:28,3.52
2643,336,806795166,2023-03-30 01:01:45,4.83
76282187,336,4976523,2023-03-04 01:47:23,1.52
7004330,336,72440,2023-08-10 15:34:58,1.59
9613,336,66910118,2023-02-24 18:32:15,4.63
75888,336,707819,2023-02-20 10:25:19,3.71
745511,336,6251,2023-02-06 17:48:16,3.09
9485,336,9197,2023-07-30 07:08:58,2.2
15703,336,60,2023-08-15 22:30:13,3.12
9958280,336,6251,2023-03-07 02:40:16,1.42
15121,336,36732061,2023-05-19 12:20:15,3.45
453100973,336,329472,2023-07-16 09:59:33,3.82
167,336,23030,2023-04-19 12:44:13,1.85
469519,337,24522662,2023-02-27 22:22:23,3.17
567788852,337,871989,2023-02-16 03:03:30,4.91
7596366,337,9799,2023-06-06 21:35:35,1.7
421038,337,8360050,2023-07-12 15:45:24,1.62
22401,337,75,2023-04-19 08:42:00,3.63
70254431,337,60,2023-02-17 15:24:03,1.18
161572396,337,19289886,2023-05-12 00:04:04,4.44
50534963,337,9799,2023-05-05 08:15:32,1.61
624407841,337,1577,2023-03-31 15:51:50,2.92
62113,337,458806286,2023-02-23 00:42:15,2.47
85523,338,417281,2023-03-20 23:34:53,3.78
285031468,338,516304687,2023-05-14 10:41:08,3.16
868410,338,4636603,2023-05-31 14:17:35,3.23
234725,338,707819,2023-05-15 23:42:12,2.82
2782813,339,496452,2023-04-21 23:19:21,1.82
77348082,339,7002,2023-02-25 03:48:27,4.76
3285,339,178366,2023-08-02 22:57:59,1.92
755359,339,36732061,2023-05-19 13:03:46,4.34
799,340,2,2023-05-23 13:19:51,3.79
29183810,340,8622459,2023-01-04 20:53:30,1.76
273027,340,2317678,2023-08-16 21:31:04,1.37
141,340,874769783,2023-02-04 21:45:46,4.89
308364843,340,6251,2023-05-11 03:14:24,4.67
77696072,340,60,2023-02-03 01:45:04,4.82
784239236,340,8622459,2023-02-24 08:12:17,3.28
44441239,340,6251,2023-01-07 05:03:59,3.15
556,340,6,2023-06-13 23:58:44,1.83
338449590,340,6802,2023-03-03 06:25:14,1.51
728447,341,6640,2023-07-19 17:06:16,1.75
8744317,341,4636603,2023-08-13 16:24:03,2.91
156,342,806795166,2023-05-04 13:24:21,4.18
43348,342,740863419,2023-03-17 20:42:14,3.97
571899,342,415,2023-04-21 19:16:52,3.48
708,342,9245203,2023-03-26 08:50:43,2.1
407,343,152,2023-05-12 08:09:12,4.51
59731602,343,516304687,2023-07-26 23:31:03,3.3
561650590,343,516304687,2023-07-18 04:08:07,3.74
7278,343,10,2023-06-27 04:02:56,2.04
86746,344,60,2023-08-05 12:16:39,2.64
25884654,345,1074,2023-06-14 08:02:35,4.4
255,345,1074,2023-03-11 11:44:14,3.44
500,345,35712313,2023-06-11 11:45:11,2.35
33903485,345,458806286,2023-05-31 07:28:02,3.05
169,345,281,2023-06-18 04:52:58,2.82
4545,345,516304687,2023-05-08 23:34:39,3.97
55721315,345,707819,2023-07-16 12:20:47,1.27
3789123,345,51914,2023-01-18 13:47:36,4.33
930323313,346,111961,2023-04-07 09:28:30,3.22
415049803,346,874769783,2023-04-22 05:51:28,2.98
109486540,346,415,2023-03-06 20:46:48,4.02
27889,346,8360050,2023-07-06 15:42:39,4.27
46780713,346,3962017,2023-02-21 22:01:13,3.06
706077,347,51914,2023-01-11 20:03:31,3.63
192416,347,8622459,2023-04-13 22:19:10,2.69
362986,347,51914,2023-03-06 19:58:43,3.67
777279232,348,24522662,2023-05-14 21:19:56,4.62
83130880,348,4976523,2023-05-30 08:17:32,1.32
646094,348,4976523,2023-05-15 15:32:13,1.36
37802415,348,77150,2023-05-28 19:59:27,2.5
761,348,91298318,2023-02-09 04:38:17,1.6
936,349,9886250,2023-07-19 06:00:21,4.82
9665,349,6,2023-04-10 09:50:23,4.12
306131,349,62,2023-03-30 04:17:36,4.18
855,350,9272,2023-07-17 00:17:23,2.66
7831,350,9272,2023-07-18 15:19:19,2.28
62950,351,5147644,2023-02-08 10:52:03,3.02
705551294,351,111961,2023-04-19 16:57:33,1.26
12522574,351,4,2023-06-25 00:28:57,4.23
1601445,351,9886250,2023-06-24 09:57:00,3.21
68395,351,72440,2023-07-14 11:13:58,2.49
22343187,351,8399,2023-08-05 06:35:37,3.72
621165,351,8360050,2023-08-17 09:45:51,2.44
53928,351,9799,2023-03-14 05:21:35,4.22
46322555,351,9272,2023-02-07 14:17:55,4.44
3072870,352,10,2023-01-17 15:03:13,3.6
80406,352,21752050,2023-04-20 04:49:58,3.65
2959154,352,10,2023-01-02 03:32:48,4.08
3782,352,707819,2023-06-28 13:53:50,1.53
64374,352,111961,2023-08-11 01:02:50,2.95
63375,352,10,2023-05-13 16:04:34,2.89
716091,352,2709352,2023-04-10 11:32:33,3.81
564312,353,8399,2023-02-07 13:59:45,3.06
975615,353,417281,2023-04-01 06:05:47,1.49
26312698,353,458806286,2023-01-13 12:45:19,1.52
34033424,353,35712313,2023-06-10 14:43:38,2.05
200,353,707819,2023-06-13 00:09:49,2.43
34208387,353,4636603,2023-02-16 14:04:46,2.11
3830506,353,152,2023-06-26 21:14:14,1.44
455,353,707819,2023-08-04 13:34:39,4.27
586356,354,740863419,2023-07-25 06:54:30,1.54
4190,354,4,2023-07-19 14:41:47,4.94
7848380,354,2709352,2023-05-18 07:28:45,4.68
96566,354,53736816,2023-04-15 20:35:13,1.54
149,354,10,2023-04-05 15:49:49,2.03
76263929,354,8622459,2023-05-05 09:59:28,4.32
291642078,354,77150,2023-07-22 20:36:46,4.95
9433,355,0,2023-03-31 07:00:12,3.32
51434427,355,871989,2023-01-02 23:02:12,3.14
8325,355,2,2023-06-15 15:15:46,4.92
203246154,355,75,2023-08-17 10:47:53,1.2
323,355,871989,2023-05-08 11:01:30,3.09
208341403,355,2,2023-07-19 10:33:17,3.61
136149,355,24522662,2023-01-25 22:27:26,3.15
6373,355,57123448,2023-04-19 12:43:36,2.44
666158,355,35712313,2023-04-03 18:39:41,1.77
63761,357,281,2023-01-14 23:15:21,2.14
7069,357,231,2023-06-17 00:05:43,4.72
13792466,357,37337808,2023-07-10 20:16:36,3.5
9983489,357,458806286,2023-04-22 06:07:05,3.34
3060,357,7371222,2023-03-11 16:27:16,4.22
37679761,357,60,2023-03-08 17:50:21,3.29
59961033,357,231,2023-01-15 11:22:30,3.33
6707734,357,5147644,2023-02-13 00:08:45,4.23
534948,357,3016004,2023-08-20 16:21:49,2.26
7485183,357,496452,2023-01-18 19:23:25,4.83
8336,358,4976523,2023-06-04 17:10:46,3.71
1464,358,9245203,2023-02-27 00:50:33,2.41
889763,359,1585832,2023-04-11 21:25:33,4.45
436579074,359,2317678,2023-06-18 11:47:26,1.36
567100,359,8360050,2023-01-08 10:55:48,4.76
2476,359,44,2023-01-17 06:25:45,3.55
945985,359,6,2023-04-21 06:22:55,3.09
6114,359,51914,2023-04-27 10:19:01,2.92
183494765,359,75,2023-05-27 13:00:53,3.03
984,359,44,2023-07-14 03:53:34,4.9
463639,359,111961,2023-02-16 07:46:12,3.65
97412526,359,1,2023-04-21 19:36:54,3.95
353460,359,78,2023-02-10 23:00:35,2.1
3711260,359,6,2023-01-21 22:02:04,1.38
981929944,360,4976523,2023-07-20 07:44:12,4.93
11262400,360,51914,2023-05-07 22:00:15,3.64
72426342,360,184290581,2023-03-08 16:33:06,2.11
375092,360,51914,2023-01-20 19:37:14,4.64
637,360,45,2023-02-28 17:16:02,3.27
454858127,360,2,2023-04-09 11:56:16,4.0
49635443,360,1088042,2023-04-07 17:14:15,2.18
719069,360,10,2023-06-05 18:00:09,3.78
750603527,360,184290581,2023-03-18 15:32:30,1.6
67438780,360,496452,2023-06-10 14:37:52,1.8
4961542,360,322,2023-04-11 03:42:04,4.04
76644783,360,184290581,2023-01-20 21:50:11,4.29
7844,360,51914,2023-04-25 04:26:32,2.35
243170508,361,6640,2023-04-12 16:03:44,4.92
63197459,361,6640,2023-05-18 06:06:53,1.4
748804,361,3962017,2023-01-29 17:27:03,3.78
452956880,361,458806286,2023-03-18 09:04:27,1.64
5941126,361,417281,2023-04-05 20:12:06,4.28
53717,362,9886250,2023-06-19 20:41:20,1.54
5566,362,231,2023-06-12 18:12:16,4.01
9122,362,3016004,2023-01-21 20:58:08,4.59
5972,362,7002,2023-05-30 07:01:31,1.95
